,GRID_ID,Truth,Output
7166,AO-66,0,0
7167,AO-73,0,1
7168,AO-75,0,1
7169,AO-76,0,1
7170,AO-80,0,1
7171,AO-81,0,1
7172,AO-87,0,1
7173,AO-89,0,1
7174,AO-98,0,0
7175,AP-12,1,1
7176,AP-13,1,1
7177,AP-2,1,1
7178,AP-21,1,1
7179,AP-22,1,1
7180,AP-23,1,1
7181,AP-3,1,1
7182,AP-36,1,1
7183,AP-40,1,1
7184,AP-46,0,1
7185,AP-5,1,1
7186,AP-59,0,0
7187,AP-6,1,1
7188,AP-63,0,0
7189,AP-66,0,0
7190,AP-7,1,1
7191,AP-72,0,1
7192,AP-75,0,1
7193,AP-79,0,1
7194,AP-8,1,1
7195,AQ-11,1,1
7196,AQ-16,1,1
7197,AQ-2,1,1
7198,AQ-20,1,1
7199,AQ-23,1,1
7200,AQ-28,1,1
7201,AQ-29,1,1
7202,AQ-33,1,1
7203,AQ-38,1,1
7204,AQ-4,1,1
7205,AQ-59,0,0
7206,AQ-68,0,0
7207,AQ-8,1,1
7208,AQ-80,0,1
7209,AQ-87,0,0
7210,AQ-91,0,0
7211,AQ-93,0,0
7212,AQ-97,0,0
7213,AR-17,1,1
7214,AR-22,1,1
7215,AR-25,1,1
7216,AR-32,1,1
7217,AR-48,0,0
7218,AR-57,0,0
7219,AR-60,0,0
7220,AR-63,0,0
7221,AR-76,0,1
7222,AR-87,0,0
7223,AR-9,1,1
7224,AR-95,0,0
7225,AR-97,0,0
7226,AR-98,0,0
7227,AS-11,1,1
7228,AS-2,1,1
7229,AS-3,1,1
7230,AS-37,1,1
7231,AS-45,0,1
7232,AS-65,0,0
7233,AS-72,0,1
7234,AS-80,0,0
7235,AS-84,0,0
7236,AS-94,0,0
7237,AS-96,0,0
7238,AS-98,0,0
7239,AT-10,1,1
7240,AT-17,1,1
7241,AT-21,1,1
7242,AT-27,1,1
7243,AT-3,1,1
7244,AT-35,1,1
7245,AT-37,1,1
7246,AT-40,1,1
7247,AT-42,1,1
7248,AT-44,1,1
7249,AT-49,0,0
7250,AT-5,1,1
7251,AT-51,0,0
7252,AT-57,0,1
7253,AT-60,0,0
7254,AT-64,0,0
7255,AT-69,0,0
7256,AT-71,0,1
7257,AT-73,0,1
7258,AT-79,0,0
7259,AT-81,0,0
7260,AT-83,0,0
7261,AT-93,0,0
7262,AT-98,0,0
7263,AU-11,1,1
7264,AU-17,1,1
7265,AU-18,1,1
7266,AU-28,1,1
7267,AU-30,1,1
7268,AU-31,1,1
7269,AU-37,1,1
7270,AU-41,1,1
7271,AU-44,0,1
7272,AU-6,1,1
7273,AU-62,0,0
7274,AU-66,0,1
7275,AU-72,0,1
7276,AU-9,1,1
7277,AV-11,1,1
7278,AV-12,1,1
7279,AV-19,1,1
7280,AV-21,1,1
7281,AV-26,1,1
7282,AV-28,1,1
7283,AV-36,1,1
7284,AV-39,1,1
7285,AV-41,1,1
7286,AV-50,0,1
7287,AV-52,0,1
7288,AV-53,0,1
7289,AV-62,0,1
7290,AV-9,1,1
7291,AW-25,1,1
7292,AW-30,1,1
7293,AW-32,1,1
7294,AW-33,1,1
7295,AW-41,1,1
7296,AW-42,1,1
7297,AW-52,0,1
7298,AW-53,0,1
7299,AW-57,0,1
7300,AW-60,0,0
7301,AW-63,0,0
7302,AX-18,1,1
7303,AX-19,1,1
7304,AX-31,1,1
7305,AX-34,1,1
7306,AX-45,0,1
7307,AX-49,0,1
7308,AX-54,1,1
7309,AX-55,1,1
7310,AX-59,0,0
7311,AX-60,0,0
7312,AX-61,0,0
7313,AY-12,1,1
7314,AY-13,1,1
7315,AY-15,1,1
7316,AY-16,1,1
7317,AY-28,1,1
7318,AY-29,1,1
7319,AY-30,1,1
7320,AY-31,1,1
7321,AY-36,1,1
7322,AY-4,1,1
7323,AY-40,1,1
7324,AY-54,1,1
7325,AY-58,0,1
7326,AY-59,0,0
7327,AY-61,0,1
7328,AY-9,1,1
7329,AZ-14,1,1
7330,AZ-21,1,1
7331,AZ-29,1,1
7332,AZ-3,1,1
7333,AZ-34,1,1
7334,AZ-36,1,1
7335,AZ-41,1,1
7336,AZ-54,1,1
7337,AZ-58,0,1
7338,AZ-63,0,0
7339,AZ-64,0,0
7340,AZ-7,1,1
7341,B-33,1,1
7342,B-40,1,1
7343,B-43,1,1
7344,B-53,1,1
7345,B-66,0,1
7346,B-68,0,1
7347,B-69,0,0
7348,B-70,0,0
7349,B-74,0,1
7350,B-84,1,1
7351,B-89,1,1
7352,B-90,1,1
7353,B-92,1,1
7354,BA-13,1,1
7355,BA-17,1,1
7356,BA-21,1,1
7357,BA-25,1,1
7358,BA-27,1,1
7359,BA-28,1,1
7360,BA-4,1,1
7361,BA-48,1,1
7362,BA-54,1,1
7363,BA-58,0,1
7364,BA-66,0,1
7365,BB-15,1,1
7366,BB-18,1,1
7367,BB-20,1,1
7368,BB-26,1,1
7369,BB-27,1,1
7370,BB-30,1,1
7371,BB-50,1,1
7372,BB-51,1,1
7373,BB-53,1,1
7374,BB-55,0,1
7375,BB-6,1,1
7376,BB-63,0,1
7377,BB-7,1,1
7378,BC-13,1,1
7379,BC-15,1,1
7380,BC-19,1,1
7381,BC-20,1,1
7382,BC-32,1,1
7383,BC-39,1,1
7384,BC-55,0,1
7385,BC-57,0,1
7386,BC-6,1,1
7387,BC-63,0,1
7388,BC-65,0,1
7389,BD-14,1,1
7390,BD-28,1,1
7391,BD-29,1,1
7392,BD-33,1,1
7393,BD-39,1,1
7394,BD-40,1,1
7395,BD-42,1,1
7396,BD-43,1,1
7397,BD-45,1,1
7398,BD-47,1,1
7399,BD-54,0,1
7400,BD-55,0,1
7401,BD-60,0,1
7402,BD-63,0,1
7403,BD-7,1,1
7404,BE-11,1,1
7405,BE-14,1,1
7406,BE-20,1,1
7407,BE-25,1,1
7408,BE-29,1,1
7409,BE-31,1,1
7410,BE-37,1,1
7411,BE-39,1,1
7412,BE-43,1,1
7413,BE-44,1,1
7414,BE-5,1,1
7415,BE-55,0,1
7416,BE-57,0,1
7417,BE-62,0,1
7418,BE-66,0,1
7419,BE-7,1,1
7420,BF-12,1,1
7421,BF-22,1,1
7422,BF-24,1,1
7423,BF-28,1,1
7424,BF-44,1,1
7425,BF-46,1,1
7426,BF-47,1,1
7427,BF-50,1,1
7428,BF-51,1,1
7429,BF-59,0,1
7430,BF-61,0,0
7431,BG-14,1,1
7432,BG-19,1,1
7433,BG-2,1,1
7434,BG-25,1,1
7435,BG-29,1,1
7436,BG-43,1,1
7437,BG-48,1,1
7438,BG-52,0,1
7439,BG-57,0,1
7440,BG-59,0,1
7441,BG-66,0,1
7442,BG-7,1,1
7443,BG-8,1,1
7444,BH-12,1,1
7445,BH-16,1,1
7446,BH-19,1,1
7447,BH-28,1,1
7448,BH-44,1,1
7449,BH-46,1,1
7450,BH-49,1,1
7451,BH-52,0,1
7452,BH-57,0,1
7453,BH-58,0,1
7454,BI-11,1,1
7455,BI-20,1,1
7456,BI-24,1,1
7457,BI-25,1,1
7458,BI-33,1,1
7459,BI-44,1,1
7460,BI-48,1,1
7461,BI-57,0,1
7462,BI-60,0,1
7463,BJ-10,1,1
7464,BJ-11,1,1
7465,BJ-13,1,1
7466,BJ-24,1,1
7467,BJ-26,1,1
7468,BJ-35,1,1
7469,BJ-38,1,1
7470,BJ-39,1,1
7471,BJ-4,1,1
7472,BJ-42,1,1
7473,BJ-44,1,1
7474,BJ-5,1,1
7475,BJ-51,0,1
7476,BJ-58,0,1
7477,BJ-59,0,1
7478,BK-18,1,1
7479,BK-2,1,1
7480,BK-22,1,1
7481,BK-28,1,1
7482,BK-31,1,1
7483,BK-33,1,1
7484,BK-34,1,1
7485,BK-39,1,1
7486,BK-4,1,1
7487,BK-44,1,1
7488,BK-45,1,1
7489,BK-60,0,1
7490,BK-62,0,1
7491,BL-23,1,1
7492,BL-28,1,1
7493,BL-30,1,1
7494,BL-49,0,1
7495,BL-50,0,1
7496,BL-51,0,1
7497,BL-56,0,0
7498,BL-6,1,1
7499,BL-9,1,1
7500,BM-14,1,1
7501,BM-15,1,1
7502,BM-16,1,1
7503,BM-2,1,1
7504,BM-20,1,1
7505,BM-21,1,1
7506,BM-25,1,1
7507,BM-29,1,1
7508,BM-35,1,1
7509,BM-36,1,1
7510,BM-37,1,1
7511,BM-40,1,1
7512,BM-41,1,1
7513,BM-44,1,1
7514,BM-54,0,0
7515,BM-65,0,1
7516,BN-11,1,1
7517,BN-12,1,1
7518,BN-14,1,1
7519,BN-15,1,1
7520,BN-28,1,1
7521,BN-34,1,1
7522,BN-42,1,1
7523,BN-44,0,1
7524,BN-45,0,1
7525,BN-48,0,1
7526,BN-49,0,1
7527,BN-5,1,1
7528,BN-64,0,1
7529,BN-8,1,1
7530,BO-11,1,1
7531,BO-14,1,1
7532,BO-22,1,1
7533,BO-24,1,1
7534,BO-36,1,1
7535,BO-37,1,1
7536,BO-42,0,1
7537,BO-49,0,1
7538,BO-60,0,1
7539,BO-62,0,1
7540,BO-65,0,1
7541,BO-66,0,1
7542,BO-8,1,1
7543,BO-9,1,1
7544,BP-19,1,1
7545,BP-21,1,1
7546,BP-31,1,1
7547,BP-35,1,1
7548,BP-36,1,1
7549,BP-4,1,1
7550,BP-41,1,1
7551,BP-46,0,1
7552,BP-48,0,1
7553,BP-50,0,1
7554,BP-54,0,1
7555,BP-59,0,0
7556,BP-7,1,1
7557,BQ-2,1,1
7558,BQ-21,1,1
7559,BQ-29,1,1
7560,BQ-4,1,1
7561,BQ-43,0,1
7562,BQ-59,0,0
7563,BQ-6,1,1
7564,BQ-61,0,1
7565,BR-17,1,1
7566,BR-23,1,1
7567,BR-25,1,1
7568,BR-44,0,1
7569,BR-45,0,1
7570,BR-48,0,0
7571,BR-5,1,1
7572,BR-51,0,1
7573,BR-62,0,0
7574,BR-64,0,1
7575,BR-66,0,1
7576,BR-9,1,1
7577,BS-13,1,1
7578,BS-15,1,1
7579,BS-19,1,1
7580,BS-2,1,1
7581,BS-22,1,1
7582,BS-25,1,1
7583,BS-29,1,1
7584,BS-31,1,1
7585,BS-35,1,1
7586,BS-36,1,1
7587,BS-39,1,1
7588,BS-4,1,1
7589,BS-41,0,1
7590,BS-47,0,0
7591,BS-5,1,1
7592,BS-50,0,1
7593,BS-54,0,1
7594,BS-55,0,1
7595,BS-56,0,0
7596,BS-58,0,0
7597,BS-59,0,0
7598,BS-6,1,1
7599,BS-65,0,0
7600,BT-11,1,1
7601,BT-23,1,1
7602,BT-25,1,1
7603,BT-3,1,1
7604,BT-30,1,1
7605,BT-32,1,1
7606,BT-33,1,1
7607,BT-38,1,1
7608,BT-45,0,0
7609,BT-47,0,0
7610,BT-48,0,1
7611,BT-50,0,1
7612,BT-59,0,0
7613,BT-66,0,0
7614,BT-7,1,1
7615,BT-9,1,1
7616,BU-10,1,1
7617,BU-11,1,1
7618,BU-18,1,1
7619,BU-22,1,1
7620,BU-24,1,1
7621,BU-26,1,1
7622,BU-4,1,1
7623,BU-40,0,1
7624,BU-43,0,1
7625,BU-44,0,1
7626,BU-45,0,0
7627,BU-49,0,1
7628,BU-5,1,1
7629,BU-50,0,1
7630,BU-60,0,0
7631,BU-62,0,0
7632,BU-65,0,0
7633,BU-8,1,1
7634,BV-12,1,1
7635,BV-19,1,1
7636,BV-26,1,1
7637,BV-27,1,1
7638,BV-29,1,1
7639,BV-36,1,1
7640,BV-38,1,1
7641,BV-51,0,1
7642,BV-6,1,1
7643,BV-61,0,0
7644,BV-66,0,0
7645,BV-9,1,1
7646,BW-14,1,1
7647,BW-19,1,1
7648,BW-23,1,1
7649,BW-30,1,1
7650,BW-31,1,1
7651,BW-39,0,1
7652,BW-47,0,0
7653,BW-48,0,1
7654,BW-5,1,1
7655,BW-57,0,1
7656,BW-61,0,0
7657,BW-63,0,0
7658,BX-15,1,1
7659,BX-16,1,1
7660,BX-29,1,1
7661,BX-3,1,1
7662,BX-31,1,1
7663,BX-52,0,1
7664,BX-6,1,1
7665,BX-64,0,0
7666,BX-65,0,0
7667,BY-16,1,1
7668,BY-25,1,1
7669,BY-47,0,1
7670,BY-5,1,1
7671,BY-59,0,1
7672,BY-63,0,0
7673,BZ-11,1,1
7674,BZ-14,1,1
7675,BZ-19,1,1
7676,BZ-20,1,1
7677,BZ-22,1,1
7678,BZ-28,1,1
7679,BZ-29,1,1
7680,BZ-31,1,1
7681,BZ-32,1,1
7682,BZ-35,1,1
7683,BZ-36,0,1
7684,BZ-37,0,1
7685,BZ-4,1,1
7686,BZ-43,0,1
7687,BZ-47,0,1
7688,BZ-50,0,1
7689,BZ-56,0,1
7690,BZ-58,0,1
7691,BZ-62,0,0
7692,BZ-64,0,0
7693,BZ-7,1,1
7694,BZ-8,1,1
7695,C-16,0,1
7696,C-26,0,0
7697,C-28,0,1
7698,C-33,1,1
7699,C-38,1,1
7700,C-47,1,1
7701,C-50,1,1
7702,C-59,1,1
7703,C-6,0,0
7704,C-60,1,1
7705,C-61,1,1
7706,C-63,1,1
7707,C-74,0,1
7708,C-75,0,1
7709,C-82,1,1
7710,C-89,1,1
7711,C-92,1,1
7712,C-93,1,1
7713,C-96,1,1
7714,CA-12,1,1
7715,CA-21,1,1
7716,CA-26,1,1
7717,CA-27,1,1
7718,CA-3,1,1
7719,CA-35,1,1
7720,CA-39,0,1
7721,CA-42,0,1
7722,CA-47,0,1
7723,CA-49,0,1
7724,CA-51,1,1
7725,CA-53,1,1
7726,CA-63,0,0
7727,CA-64,0,0
7728,CB-11,1,1
7729,CB-26,1,1
7730,CB-27,1,1
7731,CB-34,1,1
7732,CB-36,0,1
7733,CB-45,0,1
7734,CB-55,1,1
7735,CB-57,0,1
7736,CB-6,1,1
7737,CB-61,0,1
7738,CB-66,0,0
7739,CC-10,1,1
7740,CC-13,1,1
7741,CC-36,0,1
7742,CC-4,1,1
7743,CC-44,0,1
7744,CC-5,1,1
7745,CC-63,0,1
7746,CC-8,1,1
7747,CD-10,1,1
7748,CD-15,1,1
7749,CD-29,1,1
7750,CD-31,1,1
7751,CD-34,1,1
7752,CD-36,0,1
7753,CD-4,1,1
7754,CD-41,0,1
7755,CD-54,1,1
7756,CD-6,1,1
7757,CD-60,0,1
7758,CD-9,1,1
7759,CE-10,1,1
7760,CE-14,1,1
7761,CE-16,1,1
7762,CE-19,1,1
7763,CE-21,1,1
7764,CE-22,1,1
7765,CE-31,1,1
7766,CE-37,0,1
7767,CE-41,0,1
7768,CE-47,1,1
7769,CE-52,1,1
7770,CE-55,1,1
7771,CE-6,1,1
7772,CE-64,0,1
7773,CE-66,0,1
7774,CF-17,1,1
7775,CF-29,1,1
7776,CF-36,0,1
7777,CF-42,1,1
7778,CF-48,1,1
7779,CF-50,1,1
7780,CF-52,1,1
7781,CF-59,0,1
7782,CF-60,0,1
7783,CG-19,1,1
7784,CG-23,1,1
7785,CG-25,1,1
7786,CG-26,1,1
7787,CG-34,0,1
7788,CG-35,0,1
7789,CG-41,1,1
7790,CG-49,1,1
7791,CG-5,1,1
7792,CG-54,1,1
7793,CG-56,0,1
7794,CG-63,0,1
7795,CH-3,1,1
7796,CH-32,1,1
7797,CH-37,0,1
7798,CH-40,1,1
7799,CH-48,1,1
7800,CH-5,1,1
7801,CH-51,1,1
7802,CH-59,0,1
7803,CH-60,0,1
7804,CH-62,0,1
7805,CH-63,0,1
7806,CI-18,1,1
7807,CI-22,1,1
7808,CI-27,1,1
7809,CI-29,1,1
7810,CI-30,1,1
7811,CI-33,1,1
7812,CI-34,0,1
7813,CI-36,0,1
7814,CI-38,1,1
7815,CI-39,1,1
7816,CI-4,1,1
7817,CI-55,0,1
7818,CI-59,0,1
7819,CI-60,0,1
7820,CI-62,0,1
7821,CI-7,1,1
7822,CJ-17,1,1
7823,CJ-19,1,1
7824,CJ-20,1,1
7825,CJ-22,1,1
7826,CJ-23,1,1
7827,CJ-24,1,1
7828,CJ-36,0,1
7829,CJ-37,1,1
7830,CJ-41,1,1
7831,CJ-45,1,1
7832,CJ-46,1,1
7833,CJ-49,1,1
7834,CJ-54,1,1
7835,CJ-58,0,1
7836,CK-21,1,1
7837,CK-23,1,1
7838,CK-25,1,1
7839,CK-31,1,1
7840,CK-32,1,1
7841,CK-36,1,1
7842,CK-37,1,1
7843,CK-41,1,1
7844,CK-42,1,1
7845,CK-44,1,1
7846,CK-50,1,1
7847,CK-60,0,1
7848,CL-11,1,1
7849,CL-28,1,1
7850,CL-31,1,1
7851,CL-32,1,1
7852,CL-4,1,1
7853,CL-43,1,1
7854,CL-45,1,1
7855,CL-47,1,1
7856,CL-49,1,1
7857,CL-54,1,1
7858,CL-57,0,1
7859,CL-58,0,1
7860,CL-60,0,1
7861,CL-62,0,1
7862,CL-63,0,1
7863,CL-65,0,1
7864,CM-12,1,1
7865,CM-17,1,1
7866,CM-19,1,1
7867,CM-27,1,1
7868,CM-29,1,1
7869,CM-33,1,1
7870,CM-34,1,1
7871,CM-38,1,1
7872,CM-39,1,1
7873,CM-4,1,1
7874,CM-47,1,1
7875,CM-48,1,1
7876,CM-50,1,1
7877,CM-59,0,1
7878,CM-61,0,1
7879,CM-62,0,1
7880,CM-64,0,1
7881,CM-66,0,1
7882,CM-7,1,1
7883,CN-17,1,1
7884,CN-18,1,1
7885,CN-22,1,1
7886,CN-30,1,1
7887,CN-33,1,1
7888,CN-38,1,1
7889,CN-44,1,1
7890,CN-46,1,1
7891,CN-55,0,1
7892,CN-56,0,1
7893,CN-6,1,1
7894,CN-64,0,1
7895,CN-7,1,1
7896,CN-9,1,1
7897,CO-10,1,1
7898,CO-17,1,1
7899,CO-22,1,1
7900,CO-27,1,1
7901,CO-32,1,1
7902,CO-37,1,1
7903,CO-43,1,1
7904,CO-55,0,1
7905,CO-61,0,1
7906,CO-64,0,1
7907,CP-10,1,1
7908,CP-15,1,1
7909,CP-22,1,1
7910,CP-3,1,1
7911,CP-38,1,1
7912,CP-40,1,1
7913,CP-43,1,1
7914,CP-45,1,1
7915,CP-46,1,1
7916,CP-56,0,1
7917,CP-58,0,1
7918,CP-6,1,1
7919,CP-60,0,1
7920,CQ-14,1,1
7921,CQ-16,1,1
7922,CQ-24,1,1
7923,CQ-28,1,1
7924,CQ-30,1,1
7925,CQ-35,1,1
7926,CQ-36,1,1
7927,CQ-37,1,1
7928,CQ-46,1,1
7929,CQ-52,1,1
7930,CQ-55,0,1
7931,CQ-59,0,1
7932,CQ-60,0,1
7933,CQ-65,0,1
7934,CQ-66,0,1
7935,CQ-8,1,1
7936,CR-15,1,1
7937,CR-19,1,1
7938,CR-22,1,1
7939,CR-24,1,1
7940,CR-25,1,1
7941,CR-26,1,1
7942,CR-3,1,1
7943,CR-31,1,1
7944,CR-56,0,1
7945,CR-6,1,1
7946,CR-66,0,1
7947,CS-16,1,1
7948,CS-18,1,1
7949,CS-38,1,1
7950,CS-42,1,1
7951,CS-45,1,1
7952,CS-47,1,1
7953,CS-48,1,1
7954,CS-50,1,1
7955,CS-52,1,1
7956,CS-53,1,1
7957,CS-55,0,1
7958,CS-58,0,1
7959,CS-62,0,1
7960,CT-10,1,1
7961,CT-17,1,1
7962,CT-18,1,1
7963,CT-23,1,1
7964,CT-24,1,1
7965,CT-25,1,1
7966,CT-26,1,1
7967,CT-29,1,1
7968,CT-35,1,1
7969,CT-39,1,1
7970,CT-41,1,1
7971,CT-42,1,1
7972,CT-46,1,1
7973,CT-47,1,1
7974,CT-50,1,1
7975,CT-51,1,1
7976,CT-55,0,1
7977,CT-56,0,1
7978,CT-59,0,1
7979,CT-60,0,1
7980,CT-65,0,1
7981,CT-9,1,1
7982,CU-16,1,1
7983,CU-17,1,1
7984,CU-18,1,1
7985,CU-21,1,1
7986,CU-3,1,1
7987,CU-32,1,1
7988,CU-46,1,1
7989,CU-5,1,1
7990,CU-55,0,1
7991,CU-61,0,1
7992,CV-20,1,1
7993,CV-21,1,1
7994,CV-22,1,1
7995,CV-24,1,1
7996,CV-25,1,1
7997,CV-32,1,1
7998,CV-33,1,1
7999,CV-37,1,1
8000,CV-4,1,1
8001,CV-43,1,1
8002,CV-46,1,1
8003,CV-52,0,1
8004,CV-53,0,1
8005,CV-54,0,1
8006,CV-55,0,1
8007,CV-59,0,1
8008,CV-66,0,1
8009,CV-7,1,1
8010,CW-11,1,1
8011,CW-13,1,1
8012,CW-16,1,1
8013,CW-20,1,1
8014,CW-23,1,1
8015,CW-24,1,1
8016,CW-28,1,1
8017,CW-30,1,1
8018,CW-36,1,1
8019,CW-40,1,1
8020,CW-42,1,1
8021,CW-44,1,1
8022,CW-53,0,1
8023,CW-55,0,1
8024,CW-56,0,1
8025,CW-58,0,1
8026,CW-62,0,1
8027,CW-65,0,1
8028,CW-66,0,1
8029,CW-7,1,1
8030,CX-10,1,1
8031,CX-16,1,1
8032,CX-17,1,1
8033,CX-22,1,1
8034,CX-36,1,1
8035,CX-4,1,1
8036,CX-40,1,1
8037,CX-47,1,1
8038,CX-53,0,1
8039,CX-54,0,1
8040,CX-56,0,1
8041,CX-57,0,1
8042,CX-61,1,1
8043,CX-65,1,1
8044,CX-66,1,1
8045,CY-10,1,1
8046,CY-11,1,1
8047,CY-14,1,1
8048,CY-21,1,1
8049,CY-27,1,1
8050,CY-29,1,1
8051,CY-32,1,1
8052,CY-48,1,1
8053,CY-56,0,1
8054,CY-57,0,1
8055,CY-60,1,1
8056,CY-61,1,1
8057,CY-65,1,1
8058,CY-7,1,1
8059,CZ-12,1,1
8060,CZ-18,1,1
8061,CZ-41,1,1
8062,CZ-42,1,1
8063,CZ-44,1,1
8064,CZ-46,1,1
8065,CZ-50,1,1
8066,CZ-51,1,1
8067,CZ-63,1,1
8068,CZ-64,1,1
8069,CZ-8,1,1
8070,CZ-9,1,1
8071,D-14,0,1
8072,D-15,0,1
8073,D-21,0,0
8074,D-25,0,0
8075,D-37,1,1
8076,D-38,1,1
8077,D-39,1,1
8078,D-42,1,1
8079,D-52,1,1
8080,D-63,1,1
8081,D-65,0,1
8082,D-70,0,0
8083,D-71,0,1
8084,D-75,0,1
8085,D-8,0,0
8086,D-85,1,1
8087,D-89,1,1
8088,D-90,1,1
8089,D-92,1,1
8090,D-99,1,1
8091,DA-14,1,1
8092,DA-22,1,1
8093,DA-24,1,1
8094,DA-29,1,1
8095,DA-37,1,1
8096,DA-42,1,1
8097,DA-43,1,1
8098,DA-47,1,1
8099,DA-49,1,1
8100,DA-53,1,1
8101,DA-54,0,1
8102,DA-55,1,1
8103,DA-56,1,1
8104,DA-62,1,1
8105,DA-9,1,1
8106,DB-17,1,1
8107,DB-22,1,1
8108,DB-23,1,1
8109,DB-27,1,1
8110,DB-41,1,1
8111,DB-43,1,1
8112,DB-44,1,1
8113,DB-45,1,1
8114,DB-47,1,1
8115,DB-58,1,1
8116,DB-60,1,1
8117,DB-62,1,1
8118,DB-7,1,1
8119,DC-10,1,1
8120,DC-20,1,1
8121,DC-31,1,1
8122,DC-33,1,1
8123,DC-39,1,1
8124,DC-4,1,1
8125,DC-42,1,1
8126,DC-44,1,1
8127,DC-49,1,1
8128,DC-60,1,1
8129,DC-64,1,1
8130,DC-65,1,1
8131,DC-66,1,1
8132,DC-8,1,1
8133,DD-10,1,1
8134,DD-12,1,1
8135,DD-16,1,1
8136,DD-27,1,1
8137,DD-29,1,1
8138,DD-31,1,1
8139,DD-37,1,1
8140,DD-41,1,1
8141,DD-42,1,1
8142,DD-47,1,1
8143,DD-50,1,1
8144,DD-57,1,1
8145,DD-6,1,1
8146,DD-60,1,1
8147,DE-14,1,1
8148,DE-24,1,1
8149,DE-31,1,1
8150,DE-41,1,1
8151,DE-42,1,1
8152,DE-43,1,1
8153,DE-51,1,1
8154,DE-54,1,1
8155,DE-62,1,1
8156,DF-17,1,1
8157,DF-19,1,1
8158,DF-20,1,1
8159,DF-29,1,1
8160,DF-3,1,1
8161,DF-35,1,1
8162,DF-37,1,1
8163,DF-39,1,1
8164,DF-42,1,1
8165,DF-45,1,1
8166,DF-5,1,1
8167,DF-61,1,1
8168,DF-9,1,1
8169,DG-16,1,1
8170,DG-18,1,1
8171,DG-25,1,1
8172,DG-3,1,1
8173,DG-31,1,1
8174,DG-42,1,1
8175,DG-43,1,1
8176,DG-46,1,0
8177,DG-51,1,0
8178,DG-60,1,1
8179,DG-61,1,1
8180,DG-66,1,1
8181,E-18,0,0
8182,E-19,0,0
8183,E-20,0,0
8184,E-28,0,1
8185,E-34,1,1
8186,E-37,1,1
8187,E-52,1,1
8188,E-53,1,1
8189,E-57,1,1
8190,E-67,0,0
8191,E-70,0,1
8192,E-71,0,0
8193,E-76,1,1
8194,E-77,1,1
8195,E-84,1,1
8196,E-89,1,1
8197,E-95,1,1
8198,E-96,1,1
8199,F-13,0,0
8200,F-15,0,0
8201,F-22,0,0
8202,F-24,0,0
8203,F-25,0,0
8204,F-32,0,1
8205,F-39,1,1
8206,F-4,0,0
8207,F-40,1,1
8208,F-41,1,1
8209,F-48,1,1
8210,F-58,1,1
8211,F-6,0,0
8212,F-67,0,0
8213,F-70,0,1
8214,F-78,1,1
8215,F-87,1,1
8216,G-16,0,0
8217,G-17,0,0
8218,G-2,0,0
8219,G-21,0,0
8220,G-23,0,0
8221,G-27,0,1
8222,G-34,1,1
8223,G-4,0,0
8224,G-48,1,1
8225,G-63,0,1
8226,G-64,0,1
8227,G-71,0,0
8228,G-75,0,1
8229,G-79,1,1
8230,G-8,0,0
8231,G-86,1,1
8232,G-9,0,0
8233,G-90,1,1
8234,G-91,1,1
8235,G-92,1,1
8236,G-97,1,1
8237,G-99,1,1
8238,H-10,0,0
8239,H-12,0,0
8240,H-18,0,0
8241,H-20,0,0
8242,H-24,0,0
8243,H-25,0,0
8244,H-26,0,0
8245,H-3,0,0
8246,H-32,0,1
8247,H-35,1,1
8248,H-37,1,1
8249,H-4,0,0
8250,H-41,1,1
8251,H-49,1,1
8252,H-5,0,0
8253,H-56,1,1
8254,H-57,1,1
8255,H-83,1,1
8256,H-87,1,1
8257,H-90,1,1
8258,H-94,1,1
8259,H-96,1,1
8260,H-98,1,1
8261,I-12,0,0
8262,I-13,0,0
8263,I-15,0,0
8264,I-16,0,0
8265,I-2,0,0
8266,I-21,0,0
8267,I-22,0,0
8268,I-23,0,0
8269,I-25,0,0
8270,I-28,0,1
8271,I-38,1,1
8272,I-41,1,1
8273,I-47,1,1
8274,I-5,0,0
8275,I-50,1,1
8276,I-52,1,1
8277,I-55,1,1
8278,I-58,0,1
8279,I-60,0,1
8280,I-63,0,0
8281,I-64,0,0
8282,I-68,0,0
8283,I-70,0,0
8284,I-72,0,0
8285,I-73,0,0
8286,I-74,0,0
8287,I-76,1,1
8288,I-78,1,1
8289,I-8,0,0
8290,I-82,1,1
8291,I-88,1,1
8292,I-90,1,1
8293,I-95,1,1
8294,J-14,0,0
8295,J-2,0,0
8296,J-21,0,0
8297,J-27,0,1
8298,J-28,0,1
8299,J-31,0,1
8300,J-45,1,1
8301,J-6,0,0
8302,J-61,0,0
8303,J-64,0,0
8304,J-66,0,0
8305,J-69,0,0
8306,J-73,0,0
8307,J-84,1,1
8308,J-86,1,1
8309,K-15,0,0
8310,K-17,0,0
8311,K-19,0,0
8312,K-21,0,0
8313,K-25,0,1
8314,K-29,0,1
8315,K-32,0,1
8316,K-39,1,1
8317,K-4,0,0
8318,K-40,1,1
8319,K-41,1,1
8320,K-42,1,1
8321,K-52,1,1
8322,K-55,0,1
8323,K-58,0,1
8324,K-61,0,0
8325,K-64,0,0
8326,K-65,0,0
8327,K-78,1,1
8328,K-79,1,1
8329,K-80,1,1
8330,K-86,1,1
8331,K-89,1,1
8332,K-90,1,1
8333,K-92,1,1
8334,K-93,1,1
8335,L-13,0,0
8336,L-15,0,0
8337,L-23,0,0
8338,L-25,0,1
